Generation,Hunting Strategy,Speed,Stealth,Stamina,Sense,Hunting Outcome,Prey Type
2.0,pursuit,72.0,16.0,91.0,60.0,0.0,Rabbit
2.0,pursuit,71.0,55.0,74.0,89.0,0.0,Rabbit
2.0,pursuit,80.0,12.0,71.0,93.0,0.0,Rabbit
2.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
3.0,pursuit,71.0,9.0,31.0,58.0,0.0,Rabbit
3.0,pursuit,82.0,34.0,87.0,18.0,0.0,Rabbit
3.0,pursuit,82.0,34.0,87.0,18.0,0.0,Rabbit
3.0,pursuit,82.0,34.0,87.0,18.0,1.0,Rabbit
3.0,pursuit,65.0,9.0,7.0,72.0,0.0,Rabbit
3.0,pursuit,60.0,91.0,89.0,37.0,0.0,Rabbit
3.0,pursuit,60.0,91.0,89.0,37.0,0.0,Rabbit
3.0,pursuit,76.0,9.0,56.0,60.0,0.0,Rabbit
3.0,pursuit,76.0,9.0,56.0,60.0,0.0,Rabbit
3.0,pursuit,67.0,57.0,54.0,77.0,0.0,Rabbit
3.0,pursuit,87.0,44.0,85.0,87.0,1.0,Rabbit
3.0,pursuit,87.0,44.0,85.0,87.0,1.0,Rabbit
3.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
3.0,pursuit,96.0,89.0,15.0,92.0,1.0,Rabbit
3.0,pursuit,96.0,89.0,15.0,92.0,1.0,Rabbit
3.0,pursuit,61.0,6.0,83.0,73.0,0.0,Rabbit
3.0,pursuit,71.0,67.0,48.0,67.0,0.0,Rabbit
3.0,pursuit,18.0,14.0,52.0,33.0,0.0,Rabbit
3.0,pursuit,61.0,6.0,83.0,73.0,1.0,Rabbit
3.0,pursuit,71.0,9.0,31.0,58.0,0.0,Rabbit
3.0,pursuit,88.0,14.0,1.0,59.0,0.0,Rabbit
3.0,pursuit,71.0,9.0,31.0,58.0,0.0,Rabbit
3.0,pursuit,29.0,53.0,63.0,24.0,0.0,Rabbit
3.0,pursuit,18.0,17.0,52.0,33.0,0.0,Rabbit
3.0,pursuit,71.0,67.0,48.0,67.0,0.0,Rabbit
3.0,pursuit,96.0,89.0,15.0,92.0,0.0,Rabbit
3.0,pursuit,61.0,1.0,19.0,72.0,1.0,Rabbit
3.0,pursuit,83.0,46.0,85.0,91.0,1.0,Rabbit
3.0,pursuit,70.0,53.0,15.0,97.0,0.0,Rabbit
3.0,pursuit,70.0,53.0,15.0,97.0,0.0,Rabbit
3.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
3.0,pursuit,70.0,53.0,15.0,97.0,1.0,Rabbit
3.0,pursuit,29.0,53.0,63.0,24.0,1.0,Rabbit
3.0,pursuit,76.0,9.0,56.0,60.0,0.0,Rabbit
3.0,pursuit,88.0,98.0,76.0,45.0,0.0,Rabbit
3.0,pursuit,95.0,38.0,53.0,85.0,1.0,Rabbit
3.0,pursuit,88.0,14.0,2.0,59.0,0.0,Rabbit
3.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
3.0,pursuit,95.0,38.0,53.0,85.0,1.0,Rabbit
3.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
3.0,pursuit,80.0,12.0,71.0,93.0,0.0,Rabbit
3.0,pursuit,80.0,12.0,71.0,93.0,1.0,Rabbit
3.0,pursuit,13.0,46.0,56.0,45.0,0.0,Rabbit
3.0,pursuit,26.0,33.0,78.0,63.0,1.0,Rabbit
3.0,pursuit,13.0,46.0,56.0,45.0,0.0,Rabbit
3.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
3.0,pursuit,26.0,33.0,78.0,63.0,1.0,Rabbit
3.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
3.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
3.0,pursuit,13.0,49.0,56.0,45.0,1.0,Rabbit
3.0,pursuit,42.0,35.0,100.0,53.0,0.0,Rabbit
3.0,pursuit,68.0,58.0,47.0,31.0,0.0,Rabbit
3.0,pursuit,42.0,35.0,100.0,53.0,0.0,Rabbit
3.0,pursuit,68.0,58.0,47.0,31.0,0.0,Rabbit
3.0,pursuit,72.0,16.0,91.0,60.0,1.0,Rabbit
3.0,pursuit,72.0,16.0,91.0,60.0,0.0,Rabbit
3.0,pursuit,72.0,16.0,91.0,60.0,0.0,Rabbit
3.0,pursuit,32.0,1.0,83.0,98.0,0.0,Rabbit
3.0,pursuit,61.0,1.0,19.0,72.0,0.0,Rabbit
3.0,pursuit,13.0,69.0,79.0,39.0,1.0,Rabbit
3.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
3.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
3.0,pursuit,71.0,55.0,76.0,89.0,1.0,Rabbit
3.0,pursuit,68.0,58.0,47.0,31.0,0.0,Rabbit
3.0,pursuit,38.0,52.0,99.0,33.0,0.0,Rabbit
3.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
3.0,pursuit,71.0,55.0,76.0,88.0,1.0,Rabbit
3.0,pursuit,34.0,35.0,63.0,31.0,0.0,Rabbit
3.0,pursuit,34.0,35.0,63.0,31.0,0.0,Rabbit
3.0,pursuit,61.0,1.0,19.0,72.0,0.0,Rabbit
3.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
3.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
3.0,pursuit,42.0,35.0,100.0,53.0,1.0,Rabbit
3.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
3.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
3.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
3.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
3.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
3.0,pursuit,22.0,27.0,99.0,95.0,0.0,Rabbit
4.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
4.0,pursuit,87.0,44.0,85.0,87.0,1.0,Rabbit
4.0,pursuit,61.0,6.0,83.0,73.0,0.0,Rabbit
4.0,pursuit,82.0,34.0,87.0,18.0,0.0,Rabbit
4.0,pursuit,87.0,44.0,85.0,87.0,1.0,Rabbit
4.0,pursuit,61.0,1.0,19.0,72.0,0.0,Rabbit
4.0,pursuit,96.0,89.0,15.0,92.0,0.0,Rabbit
4.0,pursuit,61.0,1.0,19.0,72.0,0.0,Rabbit
4.0,pursuit,61.0,6.0,83.0,73.0,0.0,Rabbit
4.0,pursuit,96.0,89.0,15.0,92.0,0.0,Rabbit
4.0,pursuit,83.0,46.0,85.0,91.0,1.0,Rabbit
4.0,pursuit,29.0,53.0,63.0,24.0,0.0,Rabbit
4.0,pursuit,70.0,53.0,15.0,97.0,0.0,Rabbit
4.0,pursuit,61.0,6.0,83.0,73.0,0.0,Rabbit
4.0,pursuit,95.0,38.0,53.0,85.0,1.0,Rabbit
4.0,pursuit,70.0,53.0,15.0,97.0,0.0,Rabbit
4.0,pursuit,95.0,38.0,53.0,85.0,1.0,Rabbit
4.0,pursuit,96.0,38.0,53.0,85.0,0.0,Rabbit
4.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
4.0,pursuit,80.0,12.0,71.0,93.0,1.0,Rabbit
4.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
4.0,pursuit,96.0,89.0,15.0,92.0,0.0,Rabbit
4.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
4.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
4.0,pursuit,83.0,46.0,85.0,91.0,0.0,Rabbit
4.0,pursuit,13.0,49.0,56.0,42.0,0.0,Rabbit
4.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
4.0,pursuit,72.0,16.0,91.0,60.0,0.0,Rabbit
4.0,pursuit,13.0,49.0,56.0,45.0,0.0,Rabbit
4.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
4.0,pursuit,61.0,1.0,19.0,72.0,0.0,Rabbit
4.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
4.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
4.0,pursuit,26.0,33.0,78.0,63.0,1.0,Rabbit
4.0,pursuit,71.0,55.0,76.0,89.0,1.0,Rabbit
4.0,pursuit,71.0,55.0,76.0,88.0,1.0,Rabbit
4.0,pursuit,22.0,26.0,100.0,95.0,0.0,Rabbit
4.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
4.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
4.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
4.0,pursuit,26.0,33.0,78.0,63.0,1.0,Rabbit
4.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
4.0,pursuit,13.0,49.0,56.0,45.0,1.0,Rabbit
4.0,pursuit,13.0,69.0,79.0,39.0,1.0,Rabbit
4.0,pursuit,42.0,35.0,100.0,53.0,0.0,Rabbit
4.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
4.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
5.0,pursuit,83.0,46.0,85.0,91.0,0.0,Rabbit
5.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
5.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
5.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
5.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
5.0,pursuit,95.0,41.0,53.0,85.0,1.0,Rabbit
5.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
5.0,pursuit,80.0,12.0,71.0,93.0,1.0,Rabbit
5.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
5.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
5.0,pursuit,83.0,46.0,85.0,91.0,0.0,Rabbit
5.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
5.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
5.0,pursuit,71.0,55.0,76.0,88.0,0.0,Rabbit
5.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
5.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
5.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
5.0,pursuit,87.0,44.0,85.0,87.0,0.0,Rabbit
5.0,pursuit,95.0,38.0,53.0,85.0,0.0,Rabbit
5.0,pursuit,13.0,49.0,56.0,45.0,0.0,Rabbit
5.0,pursuit,71.0,55.0,76.0,89.0,1.0,Rabbit
5.0,pursuit,83.0,46.0,85.0,91.0,0.0,Rabbit
5.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
5.0,pursuit,13.0,69.0,79.0,39.0,1.0,Rabbit
5.0,pursuit,71.0,55.0,76.0,88.0,0.0,Rabbit
5.0,pursuit,13.0,49.0,56.0,45.0,1.0,Rabbit
5.0,pursuit,26.0,33.0,78.0,63.0,1.0,Rabbit
5.0,pursuit,26.0,33.0,78.0,63.0,1.0,Rabbit
5.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
5.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
6.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
6.0,pursuit,13.0,69.0,79.0,39.0,1.0,Rabbit
6.0,pursuit,80.0,12.0,71.0,93.0,1.0,Rabbit
6.0,pursuit,13.0,49.0,56.0,45.0,0.0,Rabbit
6.0,pursuit,71.0,55.0,76.0,89.0,1.0,Rabbit
6.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
6.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
6.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
6.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
6.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
6.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
6.0,pursuit,13.0,69.0,79.0,39.0,1.0,Rabbit
6.0,pursuit,13.0,49.0,56.0,45.0,1.0,Rabbit
6.0,pursuit,95.0,41.0,53.0,85.0,0.0,Rabbit
6.0,pursuit,26.0,33.0,78.0,63.0,0.0,Rabbit
6.0,pursuit,80.0,12.0,71.0,93.0,0.0,Rabbit
6.0,pursuit,95.0,41.0,53.0,85.0,0.0,Rabbit
6.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
7.0,pursuit,13.0,69.0,79.0,39.0,1.0,Rabbit
7.0,pursuit,71.0,55.0,76.0,89.0,1.0,Rabbit
7.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
7.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
7.0,pursuit,71.0,55.0,76.0,89.0,1.0,Rabbit
7.0,pursuit,13.0,69.0,79.0,39.0,1.0,Rabbit
7.0,pursuit,13.0,49.0,56.0,45.0,0.0,Rabbit
7.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
7.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
7.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
7.0,pursuit,80.0,12.0,71.0,93.0,0.0,Rabbit
7.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
8.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
8.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
8.0,pursuit,13.0,69.0,79.0,39.0,0.0,Rabbit
8.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
8.0,pursuit,13.0,65.0,79.0,43.0,0.0,Rabbit
8.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
8.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
8.0,pursuit,71.0,55.0,76.0,89.0,0.0,Rabbit
8.0,pursuit,74.0,55.0,76.0,89.0,0.0,Rabbit
8.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
8.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
8.0,pursuit,24.0,30.0,96.0,95.0,1.0,Rabbit
9.0,pursuit,24.0,30.0,96.0,95.0,0.0,Rabbit
9.0,pursuit,24.0,30.0,96.0,95.0,0.0,Rabbit
9.0,pursuit,22.0,30.0,96.0,95.0,1.0,Rabbit
9.0,pursuit,24.0,30.0,96.0,95.0,1.0,Rabbit
9.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
10.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
10.0,pursuit,24.0,30.0,96.0,95.0,0.0,Rabbit
10.0,pursuit,24.0,30.0,96.0,95.0,0.0,Rabbit
10.0,pursuit,24.0,30.0,96.0,95.0,0.0,Rabbit
10.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
10.0,pursuit,22.0,30.0,96.0,95.0,0.0,Rabbit
